DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2021-11-17T12:15:00+01:00;Validated;PT15M;-12.725;-97.779;0.0;237.0;91.45;;237.0;237.0
2021-11-17T12:00:00+01:00;Validated;PT15M;53.664;-25.356;0.0;325.0;90.22;;325.0;325.0
2021-11-17T11:45:00+01:00;Validated;PT15M;244.275;-127.295;0.0;429.23;82.48;;429.23;429.23
2021-11-17T11:30:00+01:00;Validated;PT15M;144.908;-244.612;7.48;224.7;120.0;;232.18;232.18
2021-11-17T11:15:00+01:00;Validated;PT15M;145.0;-233.227;4.15;224.7;120.0;;228.85;228.85
2021-11-17T11:00:00+01:00;Validated;PT15M;72.667;-165.609;1.19;224.7;106.77;;225.89;225.89
2021-11-17T10:45:00+01:00;Validated;PT15M;44.404;-68.744;0.0;234.65;120.0;;234.65;234.65
2021-11-17T10:30:00+01:00;Validated;PT15M;80.133;-97.431;0.0;234.65;116.45;;234.65;234.65
2021-11-17T10:15:00+01:00;Validated;PT15M;140.647;-170.64;4.38;234.65;120.0;;239.03;239.03
2021-11-17T10:00:00+01:00;Validated;PT15M;108.417;-235.546;2.37;234.65;120.0;;237.02;237.02
2021-11-17T09:45:00+01:00;Validated;PT15M;-35.145;89.305;0.0;269.31;81.85;;81.85;81.85
2021-11-17T09:30:00+01:00;Validated;PT15M;41.043;-62.745;0.0;284.37;107.54;;284.37;284.37
2021-11-17T09:15:00+01:00;Validated;PT15M;82.534;-96.859;0.0;286.97;100.5;;286.97;286.97
2021-11-17T09:00:00+01:00;Validated;PT15M;130.669;-236.252;1.85;287.54;100.5;;289.39;289.39
2021-11-17T08:45:00+01:00;Validated;PT15M;25.146;-56.083;0.0;285.17;100.5;;285.17;285.17
2021-11-17T08:30:00+01:00;Validated;PT15M;-2.342;8.639;0.0;276.39;100.5;;100.5;100.5
2021-11-17T08:15:00+01:00;Validated;PT15M;-33.801;3.303;0.0;289.0;90.69;;90.69;90.69
2021-11-17T08:00:00+01:00;Validated;PT15M;33.045;90.347;0.0;289.92;33.55;;33.55;33.55
2021-11-17T07:45:00+01:00;Validated;PT15M;133.91;-230.779;15.96;290.0;120.0;;305.96;305.96
2021-11-17T07:30:00+01:00;Validated;PT15M;148.0;-351.385;7.44;289.77;120.0;;297.21;297.21
2021-11-17T07:15:00+01:00;Validated;PT15M;115.838;-125.73;0.0;289.68;120.0;;289.68;289.68
2021-11-17T07:00:00+01:00;Validated;PT15M;143.884;-288.881;5.46;255.22;120.0;;260.67;260.67
2021-11-17T06:45:00+01:00;Validated;PT15M;23.841;-146.515;0.0;235.8;103.85;;235.8;235.8
2021-11-17T06:30:00+01:00;Validated;PT15M;86.716;-126.837;0.0;196.52;82.81;;196.52;196.52
2021-11-17T06:15:00+01:00;Validated;PT15M;-121.839;110.033;0.0;195.85;87.27;;87.27;87.27
2021-11-17T06:00:00+01:00;Validated;PT15M;-24.467;65.205;0.0;199.22;73.09;;73.09;73.09
2021-11-17T05:45:00+01:00;Validated;PT15M;192.372;-385.152;30.44;197.18;70.0;;227.63;227.63
2021-11-17T05:30:00+01:00;Validated;PT15M;154.461;-291.588;12.26;196.6;70.0;;208.87;208.87
2021-11-17T05:15:00+01:00;Validated;PT15M;145.935;-253.735;7.56;196.35;70.0;;203.9;203.9
2021-11-17T05:00:00+01:00;Validated;PT15M;153.484;-225.413;5.65;196.18;70.0;;201.83;201.83
2021-11-17T04:45:00+01:00;Validated;PT15M;152.614;-214.714;1.4;196.24;70.0;;197.64;197.64
2021-11-17T04:30:00+01:00;Validated;PT15M;25.044;-41.51;0.0;195.85;70.0;;195.85;195.85
2021-11-17T04:15:00+01:00;Validated;PT15M;70.825;-68.241;0.0;195.85;70.0;;195.85;195.85
2021-11-17T04:00:00+01:00;Validated;PT15M;20.061;-14.862;0.0;195.85;70.0;;195.85;195.85
2021-11-17T03:45:00+01:00;Validated;PT15M;108.758;-120.668;0.0;195.85;70.0;;195.85;195.85
2021-11-17T03:30:00+01:00;Validated;PT15M;-15.614;-5.235;0.0;195.85;70.0;;195.85;195.85
2021-11-17T03:15:00+01:00;Validated;PT15M;41.112;-38.028;0.0;195.85;70.0;;195.85;195.85
2021-11-17T03:00:00+01:00;Validated;PT15M;70.593;-103.901;0.0;195.91;70.0;;195.91;195.91
2021-11-17T02:45:00+01:00;Validated;PT15M;35.69;-23.256;0.0;195.85;120.0;;195.85;195.85
2021-11-17T02:30:00+01:00;Validated;PT15M;85.912;-140.931;0.0;196.16;70.0;;196.16;196.16
2021-11-17T02:15:00+01:00;Validated;PT15M;113.946;-137.815;0.0;195.9;120.0;;195.9;195.9
2021-11-17T02:00:00+01:00;Validated;PT15M;155.103;-276.479;1.91;196.65;114.76;;198.56;198.56
2021-11-17T01:45:00+01:00;Validated;PT15M;33.57;-19.871;0.0;203.57;88.66;;203.57;203.57
2021-11-17T01:30:00+01:00;Validated;PT15M;1.918;-20.24;0.0;202.25;70.0;;202.25;202.25
2021-11-17T01:15:00+01:00;Validated;PT15M;26.552;3.424;0.0;203.61;70.0;;70.0;70.0
2021-11-17T01:00:00+01:00;Validated;PT15M;127.417;-217.446;1.15;205.65;70.0;;206.8;206.8
2021-11-17T00:45:00+01:00;Validated;PT15M;-42.535;12.637;0.0;195.85;70.0;;70.0;70.0
2021-11-17T00:30:00+01:00;Validated;PT15M;-13.324;9.265;0.0;195.85;70.0;;70.0;70.0
2021-11-17T00:15:00+01:00;Validated;PT15M;73.732;-68.779;0.0;196.97;70.0;;196.97;196.97
2021-11-17T00:00:00+01:00;Validated;PT15M;-52.22;-37.008;0.0;197.63;68.85;;197.63;197.63
2021-11-16T23:45:00+01:00;Validated;PT15M;-20.812;49.589;0.0;180.6;109.49;;109.49;109.49
2021-11-16T23:30:00+01:00;Validated;PT15M;-44.189;58.406;0.0;180.6;109.45;;109.45;109.45
2021-11-16T23:15:00+01:00;Validated;PT15M;42.132;-22.864;0.0;180.6;110.84;;180.6;180.6
2021-11-16T23:00:00+01:00;Validated;PT15M;34.309;-74.073;0.0;182.2;111.45;;182.2;182.2
2021-11-16T22:45:00+01:00;Validated;PT15M;-112.518;126.846;0.0;186.85;111.45;;111.45;111.45
2021-11-16T22:30:00+01:00;Validated;PT15M;-95.112;103.099;0.0;186.85;111.45;;111.45;111.45
2021-11-16T22:15:00+01:00;Validated;PT15M;9.037;12.711;0.0;186.85;110.85;;110.85;110.85
2021-11-16T22:00:00+01:00;Validated;PT15M;28.329;-9.433;0.0;186.85;97.95;;186.85;186.85
2021-11-16T21:45:00+01:00;Validated;PT15M;-108.639;251.335;1.78;259.88;103.98;;102.2;102.2
2021-11-16T21:30:00+01:00;Validated;PT15M;-2.716;35.702;0.0;300.0;113.68;;113.68;113.68
2021-11-16T21:15:00+01:00;Validated;PT15M;86.612;-69.245;0.0;300.0;120.0;;300.0;300.0
2021-11-16T21:00:00+01:00;Validated;PT15M;97.582;-103.107;0.0;219.38;113.16;;219.38;219.38
2021-11-16T20:45:00+01:00;Validated;PT15M;-10.073;33.836;0.0;250.0;112.9;;112.9;112.9
2021-11-16T20:30:00+01:00;Validated;PT15M;51.776;-50.5;0.0;250.0;120.0;;250.0;250.0
2021-11-16T20:15:00+01:00;Validated;PT15M;62.54;-55.35;0.0;410.0;120.0;;410.0;410.0
2021-11-16T20:00:00+01:00;Validated;PT15M;197.756;-290.729;2.2;563.02;120.0;;565.22;565.22
2021-11-16T19:45:00+01:00;Validated;PT15M;37.824;-24.616;0.0;299.31;114.25;;299.31;299.31
2021-11-16T19:30:00+01:00;Validated;PT15M;63.843;-72.182;0.0;288.87;116.33;;288.87;288.87
2021-11-16T19:15:00+01:00;Validated;PT15M;141.37;-129.683;0.0;550.0;115.4;;550.0;550.0
2021-11-16T19:00:00+01:00;Validated;PT15M;148.509;-208.124;1.51;550.0;120.0;;551.51;551.51
2021-11-16T18:45:00+01:00;Validated;PT15M;-57.622;57.374;0.0;283.08;120.0;;120.0;120.0
2021-11-16T18:30:00+01:00;Validated;PT15M;2.143;-2.987;0.0;275.27;120.0;;275.27;275.27
2021-11-16T18:15:00+01:00;Validated;PT15M;58.674;-58.007;0.0;273.56;115.28;;273.56;273.56
2021-11-16T18:00:00+01:00;Validated;PT15M;119.249;-125.178;0.0;268.7;115.16;;268.7;268.7
2021-11-16T17:45:00+01:00;Validated;PT15M;153.799;-172.019;1.67;388.4;115.28;;390.08;390.08
2021-11-16T17:30:00+01:00;Validated;PT15M;91.625;-107.314;0.0;286.3;115.28;;286.3;286.3
2021-11-16T17:15:00+01:00;Validated;PT15M;39.953;-50.635;0.0;340.13;115.28;;340.13;340.13
2021-11-16T17:00:00+01:00;Validated;PT15M;-16.749;34.769;0.0;275.27;115.08;;115.08;115.08
2021-11-16T16:45:00+01:00;Validated;PT15M;59.28;-60.644;0.0;296.71;115.28;;296.71;296.71
2021-11-16T16:30:00+01:00;Validated;PT15M;8.302;-13.67;0.0;278.94;115.28;;278.94;278.94
2021-11-16T16:15:00+01:00;Validated;PT15M;6.753;-10.424;0.0;268.72;113.19;;268.72;268.72
2021-11-16T16:00:00+01:00;Validated;PT15M;18.855;-14.999;0.0;269.42;112.02;;269.42;269.42
2021-11-16T15:45:00+01:00;Validated;PT15M;-1.574;-10.194;0.0;334.0;113.09;;334.0;334.0
2021-11-16T15:30:00+01:00;Validated;PT15M;21.301;-45.086;0.0;334.0;111.82;;334.0;334.0
2021-11-16T15:15:00+01:00;Validated;PT15M;55.742;-82.043;0.0;334.0;115.28;;334.0;334.0
2021-11-16T15:00:00+01:00;Validated;PT15M;-5.93;11.01;0.0;334.0;115.28;;115.28;115.28
2021-11-16T14:45:00+01:00;Validated;PT15M;69.963;-80.091;0.0;280.0;113.34;;280.0;280.0
2021-11-16T14:30:00+01:00;Validated;PT15M;66.937;-83.578;0.0;280.0;115.28;;280.0;280.0
2021-11-16T14:15:00+01:00;Validated;PT15M;74.578;-90.415;0.0;299.89;115.28;;299.89;299.89
2021-11-16T14:00:00+01:00;Validated;PT15M;90.705;-172.086;1.33;377.66;115.28;;378.99;378.99
2021-11-16T13:45:00+01:00;Validated;PT15M;68.285;-77.468;0.0;550.0;110.27;;550.0;550.0
2021-11-16T13:30:00+01:00;Validated;PT15M;131.155;-138.984;0.0;255.91;110.27;;255.91;255.91
2021-11-16T13:15:00+01:00;Validated;PT15M;129.498;-189.472;5.53;308.83;110.28;;314.36;314.36
2021-11-16T13:00:00+01:00;Validated;PT15M;157.927;-247.66;3.38;308.83;110.28;;312.21;312.21
2021-11-16T12:45:00+01:00;Validated;PT15M;107.489;-124.07;0.0;324.0;110.28;;324.0;324.0
2021-11-16T12:30:00+01:00;Validated;PT15M;139.298;-142.101;0.0;354.67;110.28;;354.67;354.67
2021-11-16T12:15:00+01:00;Validated;PT15M;166.666;-168.009;2.61;354.67;107.19;;357.28;357.28
2021-11-16T12:00:00+01:00;Validated;PT15M;162.661;-169.491;3.77;354.67;107.19;;358.44;358.44
2021-11-16T11:45:00+01:00;Validated;PT15M;225.557;-216.739;8.75;354.67;107.19;;363.42;363.42
2021-11-16T11:30:00+01:00;Validated;PT15M;285.854;-282.212;25.2;354.67;107.19;;379.87;379.87
2021-11-16T11:15:00+01:00;Validated;PT15M;370.979;-366.013;34.27;367.69;107.19;;401.96;401.96
2021-11-16T11:00:00+01:00;Validated;PT15M;275.384;-329.097;35.7;354.67;107.19;;390.37;390.37
2021-11-16T10:45:00+01:00;Validated;PT15M;287.41;-372.449;18.79;354.67;107.19;;373.46;373.46
2021-11-16T10:30:00+01:00;Validated;PT15M;152.096;-232.917;4.9;274.14;107.19;;279.04;279.04
2021-11-16T10:15:00+01:00;Validated;PT15M;107.797;-188.201;3.52;274.33;107.19;;277.86;277.86
2021-11-16T10:00:00+01:00;Validated;PT15M;145.759;-188.969;2.46;274.88;107.19;;277.34;277.34
2021-11-16T09:45:00+01:00;Validated;PT15M;78.291;-140.816;0.0;279.43;107.19;;279.43;279.43
2021-11-16T09:30:00+01:00;Validated;PT15M;85.106;-128.223;0.0;279.34;103.47;;279.34;279.34
2021-11-16T09:15:00+01:00;Validated;PT15M;90.811;-130.185;0.0;279.51;107.19;;279.51;279.51
2021-11-16T09:00:00+01:00;Validated;PT15M;86.182;-129.859;0.0;279.35;107.19;;279.35;279.35
2021-11-16T08:45:00+01:00;Validated;PT15M;88.366;-96.409;0.0;277.97;107.19;;277.97;277.97
2021-11-16T08:30:00+01:00;Validated;PT15M;72.161;-80.407;0.0;273.33;100.5;;273.33;273.33
2021-11-16T08:15:00+01:00;Validated;PT15M;29.452;-32.209;0.0;273.29;100.5;;273.29;273.29
2021-11-16T08:00:00+01:00;Validated;PT15M;-1.979;19.004;0.0;279.14;99.13;;99.13;99.13
2021-11-16T07:45:00+01:00;Validated;PT15M;-18.64;18.645;0.0;277.93;100.5;;100.5;100.5
2021-11-16T07:30:00+01:00;Validated;PT15M;93.124;-78.721;0.0;278.06;100.5;;278.06;278.06
2021-11-16T07:15:00+01:00;Validated;PT15M;16.247;-43.726;0.0;277.93;100.5;;277.93;277.93
2021-11-16T07:00:00+01:00;Validated;PT15M;-10.332;24.463;0.0;277.93;100.5;;100.5;100.5
2021-11-16T06:45:00+01:00;Validated;PT15M;113.273;-107.977;0.0;236.44;99.0;;236.44;236.44
2021-11-16T06:30:00+01:00;Validated;PT15M;43.964;-76.365;0.0;236.44;99.0;;236.44;236.44
2021-11-16T06:15:00+01:00;Validated;PT15M;-77.517;76.557;0.0;236.44;99.0;;99.0;99.0
2021-11-16T06:00:00+01:00;Validated;PT15M;-95.534;128.111;0.0;236.44;99.0;;99.0;99.0
2021-11-16T05:45:00+01:00;Validated;PT15M;17.12;-39.16;0.0;180.6;99.0;;180.6;180.6
2021-11-16T05:30:00+01:00;Validated;PT15M;-15.225;5.958;0.0;180.6;99.0;;99.0;99.0
2021-11-16T05:15:00+01:00;Validated;PT15M;-20.049;23.176;0.0;180.6;99.0;;99.0;99.0
2021-11-16T05:00:00+01:00;Validated;PT15M;163.42;-128.293;0.0;180.6;99.0;;180.6;180.6
2021-11-16T04:45:00+01:00;Validated;PT15M;61.612;-91.251;0.0;180.6;99.0;;180.6;180.6
2021-11-16T04:30:00+01:00;Validated;PT15M;30.458;-40.903;0.0;180.6;99.0;;180.6;180.6
2021-11-16T04:15:00+01:00;Validated;PT15M;-31.9;45.03;0.0;180.6;99.0;;99.0;99.0
2021-11-16T04:00:00+01:00;Validated;PT15M;-131.074;132.963;0.0;180.6;98.58;;98.58;98.58
2021-11-16T03:45:00+01:00;Validated;PT15M;11.198;-6.353;0.0;180.6;99.0;;180.6;180.6
2021-11-16T03:30:00+01:00;Validated;PT15M;51.332;-53.211;0.0;180.6;99.0;;180.6;180.6
2021-11-16T03:15:00+01:00;Validated;PT15M;105.308;-146.966;0.0;180.68;99.0;;180.68;180.68
2021-11-16T03:00:00+01:00;Validated;PT15M;-30.596;25.873;0.0;180.6;99.0;;99.0;99.0
2021-11-16T02:45:00+01:00;Validated;PT15M;4.685;7.365;0.0;180.6;99.0;;99.0;99.0
2021-11-16T02:30:00+01:00;Validated;PT15M;29.585;-27.734;0.0;180.6;99.0;;180.6;180.6
2021-11-16T02:15:00+01:00;Validated;PT15M;-14.605;28.41;0.0;180.6;99.0;;99.0;99.0
2021-11-16T02:00:00+01:00;Validated;PT15M;20.044;-9.8;0.0;180.6;99.0;;180.6;180.6
2021-11-16T01:45:00+01:00;Validated;PT15M;-2.075;8.878;0.0;180.6;99.0;;99.0;99.0
2021-11-16T01:30:00+01:00;Validated;PT15M;-48.121;50.336;0.0;180.6;97.86;;97.86;97.86
2021-11-16T01:15:00+01:00;Validated;PT15M;-5.961;34.231;0.0;180.6;99.0;;99.0;99.0
2021-11-16T01:00:00+01:00;Validated;PT15M;107.001;-162.349;0.73;181.06;99.0;;181.79;181.79
2021-11-16T00:45:00+01:00;Validated;PT15M;3.911;-8.545;0.0;182.55;99.0;;182.55;182.55
2021-11-16T00:30:00+01:00;Validated;PT15M;-3.937;5.304;0.0;182.55;99.0;;99.0;99.0
2021-11-16T00:15:00+01:00;Validated;PT15M;-80.522;120.658;0.0;182.55;94.83;;94.83;94.83
2021-11-16T00:00:00+01:00;Validated;PT15M;-140.647;148.528;0.0;182.55;90.03;;90.03;90.03
2021-11-15T23:45:00+01:00;Validated;PT15M;-172.185;292.854;3.88;350.0;80.62;;76.74;76.74
2021-11-15T23:30:00+01:00;Validated;PT15M;-63.674;97.317;0.0;350.0;87.82;;87.82;87.82
2021-11-15T23:15:00+01:00;Validated;PT15M;66.821;-1.514;0.0;350.0;85.33;;350.0;350.0
2021-11-15T23:00:00+01:00;Validated;PT15M;-36.762;-0.001;0.0;350.0;85.45;;350.0;350.0
2021-11-15T22:45:00+01:00;Validated;PT15M;-112.975;161.179;1.4;350.0;85.01;;83.61;83.61
2021-11-15T22:30:00+01:00;Validated;PT15M;-70.911;94.459;0.0;350.0;88.31;;88.31;88.31
2021-11-15T22:15:00+01:00;Validated;PT15M;-56.074;79.746;0.0;350.0;83.44;;83.44;83.44
2021-11-15T22:00:00+01:00;Validated;PT15M;-179.985;296.526;5.04;350.0;80.21;;75.17;75.17
2021-11-15T21:45:00+01:00;Validated;PT15M;-55.99;128.173;0.0;350.0;87.19;;87.19;87.19
2021-11-15T21:30:00+01:00;Validated;PT15M;-18.731;30.501;0.0;350.0;100.5;;100.5;100.5
2021-11-15T21:15:00+01:00;Validated;PT15M;102.918;-81.794;0.0;350.0;100.5;;350.0;350.0
2021-11-15T21:00:00+01:00;Validated;PT15M;82.385;-134.1;0.0;350.0;100.5;;350.0;350.0
2021-11-15T20:45:00+01:00;Validated;PT15M;-65.819;101.459;0.0;350.0;85.23;;85.23;85.23
2021-11-15T20:30:00+01:00;Validated;PT15M;3.192;0.395;0.0;350.0;100.5;;100.5;100.5
2021-11-15T20:15:00+01:00;Validated;PT15M;28.437;-25.146;0.0;350.0;100.5;;350.0;350.0
2021-11-15T20:00:00+01:00;Validated;PT15M;107.825;-124.053;0.0;350.0;99.23;;350.0;350.0
2021-11-15T19:45:00+01:00;Validated;PT15M;-49.991;62.946;0.0;350.0;93.39;;93.39;93.39
2021-11-15T19:30:00+01:00;Validated;PT15M;18.921;-12.356;0.0;350.0;100.94;;350.0;350.0
2021-11-15T19:15:00+01:00;Validated;PT15M;80.598;-77.95;0.0;350.0;101.12;;350.0;350.0
2021-11-15T19:00:00+01:00;Validated;PT15M;100.492;-234.844;1.32;350.0;105.93;;351.32;351.32
2021-11-15T18:45:00+01:00;Validated;PT15M;-12.843;13.236;0.0;370.7;102.27;;102.27;102.27
2021-11-15T18:30:00+01:00;Validated;PT15M;118.463;-140.196;0.0;382.48;103.05;;382.48;382.48
2021-11-15T18:15:00+01:00;Validated;PT15M;157.895;-164.438;3.07;345.1;103.07;;348.17;348.17
2021-11-15T18:00:00+01:00;Validated;PT15M;190.904;-194.751;1.86;405.72;105.5;;407.58;407.58
2021-11-15T17:45:00+01:00;Validated;PT15M;89.178;-98.698;0.0;418.86;105.5;;418.86;418.86
2021-11-15T17:30:00+01:00;Validated;PT15M;92.112;-112.299;0.0;419.54;103.08;;419.54;419.54
2021-11-15T17:15:00+01:00;Validated;PT15M;94.71;-112.435;0.0;435.0;104.89;;435.0;435.0
2021-11-15T17:00:00+01:00;Validated;PT15M;122.061;-139.891;0.0;435.0;105.5;;435.0;435.0
2021-11-15T16:45:00+01:00;Validated;PT15M;-0.554;-5.997;0.0;384.6;101.8;;384.6;384.6
2021-11-15T16:30:00+01:00;Validated;PT15M;35.57;-40.215;0.0;382.66;100.5;;382.66;382.66
2021-11-15T16:15:00+01:00;Validated;PT15M;9.404;-12.328;0.0;383.46;100.5;;383.46;383.46
2021-11-15T16:00:00+01:00;Validated;PT15M;3.91;-4.033;0.0;458.86;96.92;;458.86;458.86
2021-11-15T15:45:00+01:00;Validated;PT15M;57.58;-53.591;0.0;366.0;100.5;;366.0;366.0
2021-11-15T15:30:00+01:00;Validated;PT15M;74.792;-83.909;0.0;366.0;100.5;;366.0;366.0
2021-11-15T15:15:00+01:00;Validated;PT15M;106.589;-101.892;0.0;366.0;100.5;;366.0;366.0
2021-11-15T15:00:00+01:00;Validated;PT15M;174.819;-184.983;6.83;366.0;100.5;;372.83;372.83
2021-11-15T14:45:00+01:00;Validated;PT15M;269.091;-280.508;28.23;379.67;100.5;;407.9;407.9
2021-11-15T14:30:00+01:00;Validated;PT15M;362.597;-384.732;97.63;378.96;100.5;;476.59;476.59
2021-11-15T14:15:00+01:00;Validated;PT15M;405.183;-509.096;71.45;458.86;100.5;;530.31;530.31
2021-11-15T14:00:00+01:00;Validated;PT15M;264.64;-314.554;41.68;378.85;100.5;;420.54;420.54
2021-11-15T13:45:00+01:00;Validated;PT15M;409.183;-411.959;115.79;500.0;100.5;;615.79;615.79
2021-11-15T13:30:00+01:00;Validated;PT15M;520.113;-529.429;106.97;513.02;100.5;;619.99;619.99
2021-11-15T13:15:00+01:00;Validated;PT15M;382.043;-388.716;162.03;500.0;99.19;;662.03;662.03
2021-11-15T13:00:00+01:00;Validated;PT15M;610.375;-699.901;190.51;362.84;100.5;;553.35;553.35
2021-11-15T12:45:00+01:00;Validated;PT15M;567.993;-590.087;162.8;375.86;100.5;;538.66;538.66
2021-11-15T12:30:00+01:00;Validated;PT15M;375.643;-501.836;76.01;362.84;100.5;;438.85;438.85
2021-11-15T12:15:00+01:00;Validated;PT15M;338.856;-334.557;20.2;375.86;100.5;;396.06;396.06
2021-11-15T12:00:00+01:00;Validated;PT15M;148.316;-281.243;8.63;280.0;100.5;;288.63;288.63
2021-11-15T11:45:00+01:00;Validated;PT15M;149.484;-215.892;11.76;344.99;100.5;;356.75;356.75
2021-11-15T11:30:00+01:00;Validated;PT15M;237.44;-323.663;8.09;344.99;100.5;;353.08;353.08
2021-11-15T11:15:00+01:00;Validated;PT15M;107.239;-164.659;2.42;344.99;100.5;;347.41;347.41
2021-11-15T11:00:00+01:00;Validated;PT15M;155.889;-162.761;5.14;362.84;100.5;;367.98;367.98
2021-11-15T10:45:00+01:00;Validated;PT15M;272.219;-264.631;17.73;371.0;100.5;;388.73;388.73
2021-11-15T10:30:00+01:00;Validated;PT15M;316.236;-332.402;15.68;371.0;100.5;;386.68;386.68
2021-11-15T10:15:00+01:00;Validated;PT15M;275.399;-247.274;9.24;375.86;100.5;;385.1;385.1
2021-11-15T10:00:00+01:00;Validated;PT15M;148.155;-259.081;16.8;325.0;100.5;;341.8;341.8
2021-11-15T09:45:00+01:00;Validated;PT15M;235.708;-330.351;31.56;265.26;100.5;;296.82;296.82
2021-11-15T09:30:00+01:00;Validated;PT15M;234.237;-351.941;10.59;265.13;100.5;;275.72;275.72
2021-11-15T09:15:00+01:00;Validated;PT15M;130.424;-173.09;2.77;265.02;100.5;;267.79;267.79
2021-11-15T09:00:00+01:00;Validated;PT15M;138.873;-172.18;5.53;265.01;100.5;;270.54;270.54
2021-11-15T08:45:00+01:00;Validated;PT15M;228.52;-265.06;6.76;280.39;100.5;;287.15;287.15
2021-11-15T08:30:00+01:00;Validated;PT15M;178.921;-199.11;2.53;280.31;100.5;;282.84;282.84
2021-11-15T08:15:00+01:00;Validated;PT15M;136.309;-134.469;0.0;280.31;100.5;;280.31;280.31
2021-11-15T08:00:00+01:00;Validated;PT15M;27.167;-18.288;0.0;280.31;100.4;;280.31;280.31
2021-11-15T07:45:00+01:00;Validated;PT15M;67.605;-73.609;0.0;245.35;100.5;;245.35;245.35
2021-11-15T07:30:00+01:00;Validated;PT15M;64.814;-85.667;0.0;245.35;100.5;;245.35;245.35
2021-11-15T07:15:00+01:00;Validated;PT15M;8.34;-15.596;0.0;245.35;88.18;;245.35;245.35
2021-11-15T07:00:00+01:00;Validated;PT15M;79.444;-26.693;0.0;245.35;71.87;;245.35;245.35
2021-11-15T06:45:00+01:00;Validated;PT15M;57.19;-83.272;0.0;191.12;70.0;;191.12;191.12
2021-11-15T06:30:00+01:00;Validated;PT15M;-6.281;-6.552;0.0;191.12;70.0;;191.12;191.12
2021-11-15T06:15:00+01:00;Validated;PT15M;31.779;-28.33;0.0;191.12;70.0;;191.12;191.12
2021-11-15T06:00:00+01:00;Validated;PT15M;194.031;-180.173;0.94;191.12;70.0;;192.06;192.06
2021-11-15T05:45:00+01:00;Validated;PT15M;26.672;-23.287;0.0;172.4;70.0;;172.4;172.4
2021-11-15T05:30:00+01:00;Validated;PT15M;7.938;-3.518;0.0;172.4;70.0;;172.4;172.4
2021-11-15T05:15:00+01:00;Validated;PT15M;-54.326;68.186;0.0;172.4;70.0;;70.0;70.0
2021-11-15T05:00:00+01:00;Validated;PT15M;28.524;-6.232;0.0;172.4;70.0;;172.4;172.4
2021-11-15T04:45:00+01:00;Validated;PT15M;159.035;-192.942;1.51;172.4;70.0;;173.91;173.91
2021-11-15T04:30:00+01:00;Validated;PT15M;64.04;-72.509;0.0;172.4;70.0;;172.4;172.4
2021-11-15T04:15:00+01:00;Validated;PT15M;-45.764;59.189;0.0;172.4;70.0;;70.0;70.0
2021-11-15T04:00:00+01:00;Validated;PT15M;-84.662;85.615;0.0;172.4;70.0;;70.0;70.0
2021-11-15T03:45:00+01:00;Validated;PT15M;112.682;-108.248;0.0;172.4;70.0;;172.4;172.4
2021-11-15T03:30:00+01:00;Validated;PT15M;96.005;-115.249;0.0;172.4;70.0;;172.4;172.4
2021-11-15T03:15:00+01:00;Validated;PT15M;112.265;-120.859;0.0;172.4;70.0;;172.4;172.4
2021-11-15T03:00:00+01:00;Validated;PT15M;-21.188;-22.736;0.0;172.4;70.0;;172.4;172.4
2021-11-15T02:45:00+01:00;Validated;PT15M;-41.378;72.307;0.0;172.4;69.83;;69.83;69.83
2021-11-15T02:30:00+01:00;Validated;PT15M;31.19;-29.012;0.0;172.4;70.0;;172.4;172.4
2021-11-15T02:15:00+01:00;Validated;PT15M;16.213;-13.633;0.0;172.4;70.0;;172.4;172.4
2021-11-15T02:00:00+01:00;Validated;PT15M;25.073;0.105;0.0;172.4;70.0;;70.0;70.0
2021-11-15T01:45:00+01:00;Validated;PT15M;-145.219;142.167;0.0;172.4;16.96;;16.96;16.96
2021-11-15T01:30:00+01:00;Validated;PT15M;-179.733;261.209;3.23;172.4;48.13;;44.9;44.9
2021-11-15T01:15:00+01:00;Validated;PT15M;-93.437;104.355;0.0;172.4;70.0;;70.0;70.0
2021-11-15T01:00:00+01:00;Validated;PT15M;4.232;1.034;0.0;172.4;70.0;;70.0;70.0
2021-11-15T00:45:00+01:00;Validated;PT15M;-36.257;41.249;0.0;172.4;70.0;;70.0;70.0
2021-11-15T00:30:00+01:00;Validated;PT15M;4.279;10.133;0.0;172.4;70.0;;70.0;70.0
2021-11-15T00:15:00+01:00;Validated;PT15M;-8.533;11.733;0.0;172.4;70.0;;70.0;70.0
2021-11-15T00:00:00+01:00;Validated;PT15M;81.27;-81.968;0.0;172.4;70.0;;172.4;172.4
2021-11-14T23:45:00+01:00;Validated;PT15M;38.949;40.158;0.0;175.0;70.0;;70.0;70.0
2021-11-14T23:30:00+01:00;Validated;PT15M;26.442;-31.13;0.0;175.0;70.0;;175.0;175.0
2021-11-14T23:15:00+01:00;Validated;PT15M;-1.803;-11.265;0.0;175.0;70.0;;175.0;175.0
2021-11-14T23:00:00+01:00;Validated;PT15M;-104.773;90.631;0.0;175.0;55.55;;55.55;55.55
2021-11-14T22:45:00+01:00;Validated;PT15M;7.038;33.203;0.0;180.01;56.43;;56.43;56.43
2021-11-14T22:30:00+01:00;Validated;PT15M;138.878;-123.681;0.0;180.01;70.0;;180.01;180.01
